"batch_file","row_in_batch","key","pubmed_id","doi","title","year","journal","A_decision","A_confidence","A_labels","B_decision","B_confidence","B_labels","comparison_status","conflict_priority","provisional_decision","human_review_needed"
"reviewer_A_batch_01_rows_0001-0250.csv","217","rayyan-550686337","33627606","10.1097/MAT.0000000000001218","Artificial Intelligence Algorithm for Screening Heart Failure with Reduced Ejection Fraction Using Electrocardiography.","2021","ASAIO journal (American Society for Artificial Internal Organs : 1992)","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","219","rayyan-550686339","41589068","10.1093/europace/euag015","Deep learning to predict left ventricular hypertrophy from the electrocardiogram.","2026","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","221","rayyan-550686341","41287609","10.1714/4599.46056","[Artificial intelligence for the diagnosis of acute coronary syndromes].","2025","Giornale italiano di cardiologia (2006)","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","222","rayyan-550686342","28978948","10.1038/s41598-017-12951-x","Machine Learning Improves Risk Stratification After Acute Coronary Syndrome.","2017","Scientific reports","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","231","rayyan-550686351","35523549","10.7507/1001-5515.202109046","[Automatic detection model of hypertrophic cardiomyopathy based on deep convolutional neural network].","2022","Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering =           Shengwu yixue gongchengxue zazhi","include","0.95","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","232","rayyan-550686352","36501892","10.3390/s22239190","CNN and SVM-Based Models for the Detection of Heart Failure Using Electrocardiogram Signals.","2022","Sensors (Basel, Switzerland)","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","237","rayyan-550686357","30064946","10.1016/j.jjcc.2018.06.005","Simple risk model and score for predicting of incident atrial fibrillation in Japanese.","2019","Journal of cardiology","include","0.95","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","238","rayyan-550686358","36738606","10.1016/j.cmpb.2023.107359","Extensive deep learning model to enhance electrocardiogram application via latent cardiovascular feature extraction from identity identification.","2023","Computer methods and programs in biomedicine","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","240","rayyan-550686360","28710424","10.1038/s41598-017-05592-7","Takotsubo Syndrome - Predictable from brain imaging data.","2017","Scientific reports","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","247","rayyan-550686367","39067281","10.1016/j.jelectrocard.2024.153759","From sleep patterns to heart rhythm: Predicting atrial fibrillation from overnight polysomnograms.","2024","Journal of electrocardiology","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","7","rayyan-550686377","41038524","10.1016/j.amjcard.2025.09.037","Deep Learning Predicts Cardiac Output from Seismocardiographic Signals in Heart Failure.","2026","The American journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","9","rayyan-550686379","33885269","10.33963/KP.15955","Machine learning versus classical electrocardiographic criteria for echocardiographic left ventricular hypertrophy in a pre-participation cohort.","2021","Kardiologia polska","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","14","rayyan-550686384","40708205","10.1002/ccd.70041","Convolutional Neural Network Fused With Recurrent Network for ECG-Based Detection of Hypertrophic Cardiomyopathy.","2025","Catheterization and cardiovascular interventions : official journal of the           Society for Cardiac Angiography & Interventions","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","16","rayyan-550686386","35959675","10.1161/CIRCOUTCOMES.121.008360","Artificial Intelligence-Enabled Model for Early Detection of Left Ventricular Hypertrophy and Mortality Prediction in Young to Middle-Aged Adults.","2022","Circulation. Cardiovascular quality and outcomes","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","17","rayyan-550686387","29650121","10.1016/j.jacc.2018.02.024","Prediction of Abnormal Myocardial Relaxation From Signal Processed Surface ECG.","2018","Journal of the American College of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","21","rayyan-550686391","32401764","10.1371/journal.pone.0232657","Improvement of electrocardiographic diagnostic accuracy of left ventricular hypertrophy using a Machine Learning approach.","2020","PloS one","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","22","rayyan-550686392","39168295","10.1016/j.hrthm.2024.08.030","Improved diagnosis of arrhythmogenic right ventricular cardiomyopathy using electrocardiographic deep learning.","2025","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","23","rayyan-550686393","38126168","10.1161/CIRCHEARTFAILURE.123.010879","Race, Sex, and Age Disparities in the Performance of ECG Deep Learning Models Predicting Heart Failure.","2024","Circulation. Heart failure","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","27","rayyan-550686397","41331773","10.1111/jce.70212","Deep Learning-Based Prediction Model for Cardiac Resynchronization Therapy Responders Using Electrocardiogram Data.","2026","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","28","rayyan-550686398","34147443","10.1016/j.jcmg.2021.04.020","Machine Learning of ECG Waveforms to Improve Selection for Testing for Asymptomatic Left Ventricular Dysfunction.","2021","JACC. Cardiovascular imaging","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","32","rayyan-550686402","33565217","10.1111/jce.14936","A method to screen left ventricular dysfunction through ECG based on convolutional neural network.","2021","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","34","rayyan-550686404","38139680","10.3390/s23249834","Improving Valvular Pathologies and Ventricular Dysfunction Diagnostic Efficiency Using Combined Auscultation and Electrocardiography Data: A Multimodal AI Approach.","2023","Sensors (Basel, Switzerland)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","37","rayyan-550686407","39638880","10.1038/s41598-024-81992-w","A hybrid cardiovascular arrhythmia disease detection using ConvNeXt-X models on electrocardiogram signals.","2024","Scientific reports","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","39","rayyan-550686409","34116837","10.1016/j.mayocp.2020.11.032","Cost Effectiveness of an Electrocardiographic Deep Learning Algorithm to Detect Asymptomatic Left Ventricular Dysfunction.","2021","Mayo Clinic proceedings","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","40","rayyan-550686410","31710842","10.1016/j.ahj.2019.10.007","ECG AI-Guided Screening for Low Ejection Fraction (EAGLE): Rationale and design of a pragmatic cluster randomized trial.","2020","American heart journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","41","rayyan-550686411","30925693","10.3390/s19071502","Detection of Congestive Heart Failure Based on LSTM-Based Deep Network via Short-Term RR Intervals.","2019","Sensors (Basel, Switzerland)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","43","rayyan-550686413","39809042","10.1016/j.artmed.2024.103065","ECGEFNet: A two-branch deep learning model for calculating left ventricular ejection fraction using electrocardiogram.","2025","Artificial intelligence in medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","44","rayyan-550686414","37967949","10.1253/circj.CJ-23-0216","Deep Learning Models for Predicting Left Heart Abnormalities From Single-Lead Electrocardiogram for the Development of Wearable Devices.","2023","Circulation journal : official journal of the Japanese Circulation Society","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","45","rayyan-550686415","34853226","10.1536/ihj.21-407","The Effectiveness of a Deep Learning Model to Detect Left Ventricular Systolic Dysfunction from Electrocardiograms.","2021","International heart journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","49","rayyan-550686419","41419110","10.1016/j.cjca.2025.12.022","Diagnostic Accuracy of Machine Learning Algorithms in Electrocardiogram-Based Heart Failure Detection: A Systematic Review and Meta-Analysis.","2026","The Canadian journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","53","rayyan-550686423","38092190","10.1016/j.cjca.2023.11.044","Opportunistic Screening for Asymptomatic Left Ventricular Dysfunction With the Use of Electrocardiographic Artificial Intelligence: A Cost-Effectiveness Approach.","2024","The Canadian journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","56","rayyan-550686426","35987961","10.1038/s41598-022-18640-8","Deep learning of ECG waveforms for diagnosis of heart failure with a reduced left ventricular ejection fraction.","2022","Scientific reports","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","60","rayyan-550686430","39787045","10.1093/ehjacc/zuaf001","Deep learning model for identifying acute heart failure patients using electrocardiography in the emergency room.","2025","European heart journal. Acute cardiovascular care","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","62","rayyan-550686432","24886422","10.1186/1471-2261-14-59","Usefulness of the heart-rate variability complex for predicting cardiac mortality after acute myocardial infarction.","2014","BMC cardiovascular disorders","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","64","rayyan-550686434","11108211","10.1615/critrevbiomedeng.v28.i34.140","An artificial neural network for the electrocardiographic diagnosis of left ventricular hypertrophy.","2000","Critical reviews in biomedical engineering","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","65","rayyan-550686435","39979759","10.1007/s10278-024-01380-8","A New Method Using Deep Learning to Predict the Response to Cardiac Resynchronization Therapy.","2025","Journal of imaging informatics in medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","69","rayyan-550686439","40396866","10.36660/abc.20240740","Use of Artificial Intelligence Applied to Electrocardiogram for Diagnosis of Left Ventricular Systolic Dysfunction.","2025","Arquivos brasileiros de cardiologia","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","72","rayyan-550686442","29611430","10.1177/2048872618768081","Diagnostic Accuracy Of The Electrocardiographic Decision Support - Myocardial Ischaemia (EDS-MI) Algorithm In Detection Of Acute Coronary Occlusion.","2020","European heart journal. Acute cardiovascular care","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","75","rayyan-550686445","39141600","10.1371/journal.pone.0307978","Applying masked autoencoder-based self-supervised learning for high-capability vision transformers of electrocardiographies.","2024","PloS one","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","78","rayyan-550686448","34871321","10.1371/journal.pntd.0009974","Left ventricular systolic dysfunction predicted by artificial intelligence using the electrocardiogram in Chagas disease patients-The SaMi-Trop cohort.","2021","PLoS neglected tropical diseases","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","84","rayyan-550686454","9540323","","Using a neural network to diagnose the hypertrophic portions of hypertrophic cardiomyopathy.","1998","M.D. computing : computers in medical practice","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","87","rayyan-550686457","41335921","10.1109/EMBC58623.2025.11252617","SViT-ECG: Spectrogram Vision Transformer for Detection of Short-Term Atrial Fibrillation from ECG Signals.","2025","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","88","rayyan-550686458","38739639","10.1371/journal.pone.0302639","Prediction of heart failure patients with distinct left ventricular ejection fraction levels using circadian ECG features and machine learning.","2024","PloS one","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","92","rayyan-550686462","41105678","10.1371/journal.pone.0334829","Clinically interpretable electrovectorcardiographic machine learning criteria for the detection of echocardiographic left ventricular hypertrophy.","2025","PloS one","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","93","rayyan-550686463","38428250","10.1016/j.cmpb.2024.108097","One-shot screening: Utilization of a two-dimensional convolutional neural network for automatic detection of left ventricular hypertrophy using electrocardiograms.","2024","Computer methods and programs in biomedicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","94","rayyan-550686464","41063616","10.5543/tkda.2025.18598","Detection of Hypokalemia, Hyponatremia, and Hyperkalemia in Heart Failure Patients Using Artificial Intelligence Techniques via Electrocardiography.","2026","Turk Kardiyoloji Dernegi arsivi : Turk Kardiyoloji Derneginin yayin organidir","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","100","rayyan-550686470","39515502","10.1016/j.hrthm.2024.11.002","Machine learning identifies arrhythmogenic features of QRS fragmentation in human cardiomyopathy: Implications for improving risk stratification.","2025","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","102","rayyan-550686472","32161041","10.1136/heartjnl-2019-315962","Prediction of prognosis in patients with tetralogy of Fallot based on deep learning imaging analysis.","2020","Heart (British Cardiac Society)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","103","rayyan-550686473","41698516","10.1016/j.ymeth.2026.02.007","Interpretable multimodal machine learning model for predicting health risks of patients with heart failure.","2026","Methods (San Diego, Calif.)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","106","rayyan-550686476","41212334","10.1007/s10916-025-02289-7","Estimating LVEF from ECG with GPT-4o Fine-Tuned Vision: A Novel Approach in AI-Driven Cardiac Diagnostics.","2025","Journal of medical systems","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","109","rayyan-550686479","40966795","10.1016/j.hrtlng.2025.09.012","AI-driven ECG diagnostics: A game-changer for hypertrophic cardiomyopathy. A systematic review and diagnostic test accuracy meta-analysis.","2026","Heart & lung : the journal of critical care","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","114","rayyan-550686484","41531220","10.3904/kjim.2025.104","Enhanced prediction of left ventricular ejection fraction using electrocardiography with the addition of clinical metadata.","2026","The Korean journal of internal medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","119","rayyan-550686489","18381865","10.1177/021849230801600204","Differentiation of ischemic and dilated cardiomyopathy on electrocardiograms.","2008","Asian cardiovascular & thoracic annals","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","126","rayyan-550686496","36085683","10.1109/EMBC48229.2022.9871259","LTH-ECG: Lottery Ticket Hypothesis-based Deep Learning Model Compression for Atrial Fibrillation Detection from Single Lead ECG On Wearable and Implantable Devices.","2022","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","127","rayyan-550686497","39919503","10.1016/j.jelectrocard.2025.153888","A systematic review and meta-analysis on the performance of convolutional neural networks ECGs in the diagnosis of hypertrophic cardiomyopathy.","2025","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","128","rayyan-550686498","34998740","10.1016/S2589-7500(21)00256-9","Point-of-care screening for heart failure with reduced ejection fraction using artificial intelligence during ECG-enabled stethoscope examination in London, UK: a prospective, observational, multicentre study.","2022","The Lancet. Digital health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","131","rayyan-550686501","24513471","10.1016/j.amjcard.2013.12.039","Novel electrocardiographic screening criterion for hypertrophic cardiomyopathy in children.","2014","The American journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","132","rayyan-550686502","31800031","10.1093/europace/euz324","Comparing the performance of artificial intelligence and conventional diagnosis criteria for detecting left ventricular hypertrophy using electrocardiography.","2020","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","133","rayyan-550686503","21741040","10.1016/j.compbiomed.2011.06.016","Modeling of heart systolic murmurs based on multivariate matching pursuit for diagnosis of valvular disorders.","2011","Computers in biology and medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","135","rayyan-550686505","41680225","10.1038/s41598-026-35531-4","A lightweight residual dilated temporal transformer block for ECG classification on edge devices.","2026","Scientific reports","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","138","rayyan-550686508","41859908","10.1161/JAHA.125.047146","Predicting Recurrence and Outcomes After Stressor-Associated Atrial Fibrillation Using ECG-Based Deep Learning.","2026","Journal of the American Heart Association","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","147","rayyan-550686517","41678824","10.7189/jogh.16.04048","Development and explanation of electrocardiogram-based deep learning for predicting short-term mortality in heart failure patients.","2026","Journal of global health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","148","rayyan-550686518","8837583","10.1016/s0735-1097(96)00269-0","Agreement between artificial neural networks and experienced electrocardiographer on electrocardiographic diagnosis of healed myocardial infarction.","1996","Journal of the American College of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","150","rayyan-550686520","34464552","10.1259/bjr.20210259","A machine-learning-based method to predict adverse events in patients with dilated cardiomyopathy and severely reduced ejection fractions.","2021","The British journal of radiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","153","rayyan-550686523","32986471","10.1161/CIRCEP.120.008437","Artificial Intelligence-Enabled ECG Algorithm to Identify Patients With Left Ventricular Systolic Dysfunction Presenting to the Emergency Department With Dyspnea.","2020","Circulation. Arrhythmia and electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","155","rayyan-550686525","30821035","10.1111/jce.13889","Prospective validation of a deep learning electrocardiogram algorithm for the detection of left ventricular systolic dysfunction.","2019","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","156","rayyan-550686526","41296623","10.2459/JCM.0000000000001794","Enhancing differential diagnosis of IHD and DCM using interpretable machine learning in mildly reduced ejection fraction.","2025","Journal of cardiovascular medicine (Hagerstown, Md.)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","157","rayyan-550686527","39463004","10.1002/ehf2.15120","Electrocardiograph analysis for risk assessment of heart failure with preserved ejection fraction: A deep learning model.","2025","ESC heart failure","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","159","rayyan-550686529","34314540","10.1111/apa.16045","Sudden cardiac death in childhood hypertrophic cardiomyopathy is best predicted by a combination of electrocardiogram risk-score and HCMRisk-Kids score.","2021","Acta paediatrica (Oslo, Norway : 1992)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","162","rayyan-550686532","32911053","10.1016/j.hrthm.2020.08.021","Computer versus cardiologist: Is a machine learning algorithm able to outperform an expert in diagnosing a phospholamban p.Arg14del mutation on the electrocardiogram?","2021","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","166","rayyan-550686536","22100804","10.1016/j.recesp.2011.07.018","Diagnostic accuracy of computer-assisted electrocardiography in the diagnosis of left ventricular hypertrophy in left bundle branch block.","2012","Revista espanola de cardiologia (English ed.)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_02rows0251-0500.csv","168","rayyan-550686538","29538684","10.1093/ehjci/jey003","Predicting deterioration of ventricular function in patients with repaired tetralogy of Fallot using machine learning.","2018","European heart journal. Cardiovascular Imaging","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
